Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,VideoPath,AudioPath,Label
8347,"Look, Im talking right now! Youreyou mean her.",Phoebe,joy,positive,839,4,6,14,"00:16:43,585","00:16:47,755",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E14_D839_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E14_D839_U4.wav,cause
8348,"Yknow, twin stuff is always a real big seller.",Ursula,neutral,neutral,839,5,6,14,"00:16:47,923","00:16:51,342",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E14_D839_U5.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E14_D839_U5.wav,neutral
8349,What?!,Phoebe,surprise,negative,839,6,6,14,"00:16:51,510","00:16:53,052",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E14_D839_U6.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E14_D839_U6.wav,neutral
8350,"Yeah, I can talk them into giving you like, 30 dollars.",Ursula,neutral,neutral,839,7,6,14,"00:16:53,262","00:16:57,765",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E14_D839_U7.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E14_D839_U7.wav,neutral
8351,No!!,Phoebe,disgust,negative,839,8,6,14,"0:16:59,810","0:17:01,938",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E14_D839_U8.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E14_D839_U8.wav,neutral
8354,And stop using my name!,Phoebe,anger,negative,839,11,6,14,"0:17:02,187","0:17:03,999",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E14_D839_U11.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E14_D839_U11.wav,anger
8355,And shame on you!,Phoebe,disgust,negative,839,12,6,14,"0:17:03,999","0:17:05,495",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E14_D839_U12.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E14_D839_U12.wav,neutral
8356,And shame on all of you!,Phoebe,disgust,negative,839,13,6,14,"0:17:05,607","0:17:07,026",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E14_D839_U13.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E14_D839_U13.wav,neutral
8357,Youre disgusting!,Phoebe,disgust,negative,839,14,6,14,"0:17:07,026","0:17:08,356",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E14_D839_U14.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E14_D839_U14.wav,neutral
8358,Especially you  with that!,Phoebe,disgust,negative,839,15,6,14,"00:17:08,444","00:17:10,611",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E14_D839_U15.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E14_D839_U15.wav,neutral
8375,"Im so sorry. Please, stop freaking out.",Monica,fear,negative,841,0,6,22,"0:19:51,315","0:19:53,997",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U0.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U0.wav,cause
8376,Im not freaking out.,Chandler,neutral,neutral,841,1,6,22,"0:19:53,997","0:19:54,281",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U1.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U1.wav,neutral
8377,Why would I be freaking out?,Chandler,neutral,neutral,841,2,6,22,"00:19:59,114","00:20:00,573",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U2.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U2.wav,neutral
8378,"A woman named Heldi called and said we were getting married, but that happens everyday.",Chandler,neutral,neutral,841,3,6,22,"00:20:00,741","00:20:05,411",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U3.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U3.wav,neutral
8379,"Honey, we were at this beautiful place, and I-I-I just put our names down for fun!",Monica,anger,negative,841,4,6,22,"00:20:08,415","00:20:13,711",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U4.wav,anger
8380,"I mean, whats the harm in that?",Monica,neutral,neutral,841,5,6,22,"0:20:13,879","0:20:15,131",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U5.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U5.wav,neutral
8381,Right here!,Chandler,sadness,negative,841,6,6,22,"0:20:15,131","0:20:15,757",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U6.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U6.wav,neutral
8382,"Chandler, please dont think I was trying to pressure you. Phoebe and Rachel",Monica,anger,negative,841,7,6,22,"00:20:18,926","00:20:24,055",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U7.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U7.wav,anger
8383,Phoebe and Rachel!,Chandler,anger,negative,841,8,6,22,"00:20:21,803","00:20:24,055",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U8.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U8.wav,anger
8384,"So the people that knew about our wedding before me were you, Phoebe and Rachel, Heldi, and apparently some band called Starlight Magic 7 who are available by the way!",Chandler,sadness,negative,841,9,6,22,"00:20:24,223","00:20:32,313",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U9.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U9.wav,neutral
8385,"It was a mistake. Please dont take this to mean anything, because it doesnt.",Monica,sadness,negative,841,10,6,22,"00:20:36,860","00:20:42,156",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U10.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U10.wav,neutral
8386,Okay.,Chandler,neutral,neutral,841,11,6,22,"00:20:44,910","00:20:46,327",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U11.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U11.wav,neutral
8387,Really?,Monica,joy,positive,841,12,6,22,"00:20:46,912","00:20:48,412",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U12.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U12.wav,neutral
8388,"Yes, if it really doesnt mean anything, because you know that Im just not ready",Chandler,neutral,neutral,841,13,6,22,"00:20:48,997","00:20:52,500",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U13.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U13.wav,neutral
8389,I know! I know.,Monica,neutral,neutral,841,14,6,22,"00:20:52,668","00:20:55,753",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U14.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U14.wav,neutral
8390,Okay.,Chandler,neutral,neutral,841,15,6,22,"00:20:56,255","00:20:57,546",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U15.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U15.wav,neutral
8391,Im gonna go tell Joey that  that youre back. I was really worried about you.,Monica,anger,negative,841,16,6,22,"00:20:59,508","00:21:04,679",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U16.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U16.wav,anger
8392,"Hey, did she buy it?",Phoebe,neutral,neutral,841,17,6,22,"0:21:10,185","0:21:11,787",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U17.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U17.wav,neutral
8393,Totally.,Chandler,neutral,neutral,841,18,6,22,"0:21:11,787","0:21:13,237",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U18.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U18.wav,neutral
8394,So did Heldi show you the place?,Phoebe,neutral,neutral,841,19,6,22,"0:21:13,605","0:21:15,107",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U19.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U19.wav,neutral
8395,"Yeah, its beautiful.",Chandler,neutral,neutral,841,20,6,22,"0:21:15,107","0:21:17,594",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U20.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U20.wav,neutral
8396,I cant believe youre gonna ask Monica to marry you!,Phoebe,joy,positive,841,21,6,22,"00:21:18,443","00:21:20,861",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U21.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U21.wav,neutral
8397,I know.,Chandler,neutral,neutral,841,22,6,22,"00:21:21,280","00:21:22,321",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E22_D841_U22.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E22_D841_U22.wav,neutral
8422,I cant believe this. Do you think that your parents could help pay for it?,Monica,surprise,negative,843,0,7,2,"00:12:28,164","00:12:30,999",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E02_D843_U0.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E02_D843_U0.wav,neutral
8423,"I dont know, my mother spent most of her money on her fourth wedding.",Chandler,sadness,negative,843,1,7,2,"00:12:31,208","00:12:36,671",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E02_D843_U1.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E02_D843_U1.wav,neutral
8424,Shes saving the rest for her divorce.,Chandler,anger,negative,843,2,7,2,"00:12:36,839","00:12:39,215",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E02_D843_U2.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E02_D843_U2.wav,anger
8425,And any extra cash my father has he saves for his yearly trips to,Chandler,neutral,neutral,843,3,7,2,"00:12:39,508","00:12:44,220",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E02_D843_U3.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E02_D843_U3.wav,neutral
8426,Well what happened at dinner?,Rachel,neutral,neutral,843,4,7,2,"00:12:48,684","00:12:49,934",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E02_D843_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E02_D843_U4.wav,neutral
8427,My parents spent the money for our wedding!,Monica,anger,negative,843,5,7,2,"00:12:50,102","00:12:52,228",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E02_D843_U5.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E02_D843_U5.wav,anger
8428,My God! What did you order?!,Phoebe,surprise,negative,843,6,7,2,"00:12:53,647","00:12:55,607",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E02_D843_U6.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E02_D843_U6.wav,cause
8429,"Wait, but theres no money! Well this is terrible! You guys are gonna have to get married in like a, rec. center!",Rachel,sadness,negative,843,7,7,2,"00:12:57,026","00:13:05,492",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E02_D843_U7.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E02_D843_U7.wav,cause
8430,"Honey, its gonna be okay.",Chandler,neutral,neutral,843,8,7,2,"00:13:06,702","00:13:10,663",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E02_D843_U8.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E02_D843_U8.wav,neutral
8431,No! No its not! Its not gonna be okay! It sucks! No swing band! No lilies!,Monica,sadness,negative,843,9,7,2,"00:13:06,702","00:13:14,709",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E02_D843_U9.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E02_D843_U9.wav,neutral
8432,"No, yknow what?",Rachel,neutral,neutral,843,10,7,2,"0:13:10,831","0:13:12,843",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E02_D843_U10.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E02_D843_U10.wav,neutral
8433,Its gonna be okay.,Rachel,neutral,neutral,843,11,7,2,"0:13:12,843","0:13:14,757",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E02_D843_U11.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E02_D843_U11.wav,neutral
8434,I mean you dont have to have this rustic Italian feast.,Rachel,neutral,neutral,843,12,7,2,"00:13:14,919","00:13:20,799",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E02_D843_U12.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E02_D843_U12.wav,neutral
8435,Yknow?,Rachel,neutral,neutral,843,13,7,2,"00:13:17,922","00:13:20,799",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E02_D843_U13.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E02_D843_U13.wav,neutral
8436,"And-and you dont need, you dont need this custom-made, empire-waisted, duchess, satin gown; you can wear off the rack.",Rachel,neutral,neutral,843,14,7,2,"00:13:21,050","00:13:29,432",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E02_D843_U14.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E02_D843_U14.wav,neutral
8437,"Dr. Geller, theres a seat over here.",Older Scientist,neutral,neutral,844,0,4,11,"00:16:32,783","00:16:35,118",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E11_D844_U0.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E11_D844_U0.wav,neutral
8438,"Thank you, Dr. Phillips, but Im having my lunch at this table, here in the middle.",Ross,neutral,neutral,844,1,4,11,"00:16:36,078","00:16:43,835",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E11_D844_U1.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E11_D844_U1.wav,neutral
8439,"Im having lunch right here, with my good friend Joey, if hell sit with me.",Ross,neutral,neutral,844,2,4,11,"00:16:38,789","00:16:45,753",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E11_D844_U2.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E11_D844_U2.wav,neutral
8440,I will sit with you Dr. Geller.,Joey,neutral,neutral,844,3,4,11,"00:16:57,599","00:16:59,600",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E11_D844_U3.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E11_D844_U3.wav,neutral
8441,"Y'know, we work in a museum of natural history, and yet there is something unnatural about the way we eat lunch.",Ross,neutral,neutral,844,4,4,11,"00:17:04,773","00:17:17,118",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E11_D844_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E11_D844_U4.wav,neutral
8442,"Now, I look around this cafeteria, and yknow what I see, I see-I see division.",Ross,sadness,negative,844,5,4,11,"00:17:18,787","00:17:22,999",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E11_D844_U5.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E11_D844_U5.wav,neutral
8443,"Division, between people in white coats and people in blue blazers, and I ask myself, ""My God why?!""",Ross,fear,negative,844,6,4,11,"00:17:23,208","00:17:30,673",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E11_D844_U6.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E11_D844_U6.wav,neutral
8444,"Now, I say we shed these-these coats that separate us, and we get to know the people underneath.",Ross,neutral,neutral,844,7,4,11,"00:17:32,843","00:17:41,976",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E11_D844_U7.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E11_D844_U7.wav,neutral
8445,Im Ross!,Ross,joy,positive,844,8,4,11,"00:17:45,189","00:17:46,272",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E11_D844_U8.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E11_D844_U8.wav,neutral
8446,"Im divorced, and I have a kid!",Ross,joy,positive,844,9,4,11,"00:17:46,940","00:17:49,776",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E11_D844_U9.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E11_D844_U9.wav,neutral
8447,Im Joey! Im an actor! I dont know squat about dinosaurs!,Joey,joy,positive,844,10,4,11,"00:17:55,991","00:18:01,871",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E11_D844_U10.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E11_D844_U10.wav,neutral
8448,"Im Ted, and I just moved here a month ago, and New York really scares me.",Another Tour Guide,anger,negative,844,11,4,11,"00:18:04,458","00:18:09,587",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E11_D844_U11.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E11_D844_U11.wav,cause
8449,"All right, there you go!",Ross,joy,positive,844,12,4,11,"0:18:09,838","0:18:10,965",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E11_D844_U12.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E11_D844_U12.wav,neutral
8450,"Yeah, you hang in there Teddy!",Joey,anger,negative,844,13,4,11,"0:18:10,965","0:18:12,819",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E11_D844_U13.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E11_D844_U13.wav,anger
8451,"Im Andrew, and I didnt pay for this pear.",Older Scientist,neutral,neutral,844,14,4,11,"00:18:14,051","00:18:18,471",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E11_D844_U14.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E11_D844_U14.wav,neutral
8452,"Okay, good-good for you.",Ross,joy,positive,844,15,4,11,"00:18:20,599","00:18:22,391",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E11_D844_U15.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E11_D844_U15.wav,neutral
8453,"Im Rhonda,  and these arent real!",Tour Guide,neutral,neutral,844,16,4,11,"00:18:23,185","00:18:27,438",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E11_D844_U16.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E11_D844_U16.wav,neutral
8454,"Wow, Rhonda.",Ross,surprise,positive,844,17,4,11,"00:18:31,860","00:18:33,569",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E11_D844_U17.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E11_D844_U17.wav,neutral
8455,Im Scott.,Another Scientist,neutral,neutral,844,18,4,11,"0:18:35,614","0:18:36,532",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E11_D844_U18.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E11_D844_U18.wav,neutral
8456,"Yeah, okay, Scott!",Ross,neutral,neutral,844,19,4,11,"0:18:36,532","0:18:38,404",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E11_D844_U19.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E11_D844_U19.wav,neutral
8457,And I need to flip the light switch on and off 17 times before I leave a room or my family will die.,Another Scientist,fear,negative,844,20,4,11,"00:18:39,076","00:18:45,248",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E11_D844_U20.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E11_D844_U20.wav,neutral
8496,"Hey! I'm in, they're gonna let me audition!",Joey,joy,positive,849,0,5,18,"00:03:53,316","00:03:55,442",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S05E18_D849_U0.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S05E18_D849_U0.wav,neutral
8497,Really? That's great!,Ross,joy,positive,849,1,5,18,"00:03:55,610","00:03:57,152",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S05E18_D849_U1.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S05E18_D849_U1.wav,neutral
8498,"I know! I know! It turns out that one of the casting ladies has actually seen me in a play, so I steered clear of her",Joey,joy,positive,849,2,5,18,"00:03:57,320","00:04:02,699",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S05E18_D849_U2.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S05E18_D849_U2.wav,neutral
8499,(noticing a kid who has picked up a copy of,Carol,neutral,neutral,849,3,5,18,"00:04:04,452","00:04:06,453",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S05E18_D849_U3.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S05E18_D849_U3.wav,neutral
8500,"Oh yeah, yeah! He's done tons of commercials. I've seen him in like Sugar Smacks,",Joey,joy,positive,849,4,5,18,"00:04:04,452","00:04:10,540",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S05E18_D849_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S05E18_D849_U4.wav,neutral
8501,"Yeah well, he's not gonna get this one.",Ross,joy,positive,849,5,5,18,"00:04:20,176","00:04:23,804",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S05E18_D849_U5.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S05E18_D849_U5.wav,neutral
8502,Ben is way cuter than that kid.,Ross,joy,positive,849,6,5,18,"00:04:20,176","00:04:25,222",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S05E18_D849_U6.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S05E18_D849_U6.wav,neutral
8503,"I mean look at him, look at you,",Ross,disgust,negative,849,7,5,18,"00:04:23,972","00:04:25,222",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S05E18_D849_U7.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S05E18_D849_U7.wav,cause
8504,"That's great. Listen, wouldn't it be great though if I got to play Ben's dad?",Joey,neutral,neutral,849,8,5,18,"00:04:32,313","00:04:36,275",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S05E18_D849_U8.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S05E18_D849_U8.wav,neutral
8505,"Joey, you look nothing like Ben.",Ross,neutral,neutral,849,9,5,18,"00:04:36,442","00:04:37,943",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S05E18_D849_U9.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S05E18_D849_U9.wav,neutral
